SDE_ID,CO_CODE,CTU_CODE,CTU_ID,COCTU_ID,CTU_NAME,YEAR,NONRES_GRO,NONRES_SUB,NONRES_TYP,BLDG_NAME,BLDG_DESC,PERMIT_TYP,PERMIT_VAL,SQF,ADDRESS,ZIP_CODE,PIN,community_,geometry
12085,003,13114,02393628,00302393628,Coon Rapids,2012,C,OFF,Medical Facilities,North Suburban Eye Care,"Office, medical",N,3300000.0,31915.0,3777 Coon Rapids Blvd,55433,173124210045,Suburban,POINT (471549.37679999974 5003255.2108)
4237,037,17288,02394586,03702394586,Eagan,2004,P,REL,Religious,All Saints Lutheran Church of Eagan,Church,A,603000.0,2906.0,3810 Lexington Ave,55123,101125001001,Suburban,POINT (488445.2235000003 4962814.7245000005)
8192,053,06616,02394198,05302394198,Bloomington,2008,C,COS,Eating and Drinking Establishments,Nick and Willys,Restaurant buildout; The Point bldg.,N,175000.0,0.0,3806 W Old Shakopee Rd,55431,2002724320064,Urban,POINT (474015.8189000003 4962012.474300001)
4236,037,17288,02394586,03702394586,Eagan,2004,P,REL,Religious,Mt. Calvary Lutheran Church,Church,A,757000.0,508.0,3930 Rahn Rd,55122,100200001028,Suburban,POINT (483645.0673000002 4962284.0415)
7536,123,58000,02396511,12302396511,St. Paul,2007,P,REL,Religious,Maharishi Peace Palace,"Training center, meditation",N,1000000.0,12000.0,399 Ruth St,,3.5292231006e+011,Urban Center,POINT (498790.06960000005 4977786.1523)
6048,003,12700,02393607,00302393607,Columbia Heights,2006,C,COS,Eating and Drinking Establishments,Sarna's Bar & Grill,Restaurant & bar,N,643327.0,7500.0,3939 University Av NE,55421,,Urban Center,POINT (479334.5701000001 4987471.8225)
11268,123,58000,02396511,12302396511,St. Paul,2011,P,HNH,Medical Facilities,County Of Ramsey Prop Mgmt,East Metro Behavioral Health Crisis Center,N,5235587.0,0.0,402 UNIVERSITY AVE E,,,Urban Center,POINT (493137.85720000044 4978251.586100001)
9114,037,31076,02395429,03702395429,Inver Grove Heights,2009,P,SCH,Schools,Tarek Ibn Ziyad Academy,School,A,632000.0,8900.0,4100 66th St,55076,20-0020008005,Suburban Edge,POINT (498274.0889999997 4966602.5975)
13307,053,51730,02396242,05302396242,Plymouth,2013,C,COS,Eating and Drinking Establishments,Sunshine Factory,Restaurant,N,1170000.0,7400.0,4100 Vinewood Lane No.,55442,1511822130006,Suburban Edge,POINT (464659.4939000001 4986385.8906)
3228,037,17288,02394586,03702394586,Eagan,2003,P,REL,Religious,Beautiful Savior Lutheran Church,Church,A,275000.0,0.0,4150 Pilot Knob Rd,55122,,Suburban,POINT (486893.8689000001 4961498.9726)
6229,037,20618,02394747,03702394747,Farmington,2006,P,SCH,Schools,Farmington Middle School,School cafeteria addn,A,900000.0,4500.0,4200 208th St W,55024,,Emerging Suburban Edge,POINT (487705.99399999995 4943261.254899999)
6734,139,59350,02395854,13902395854,Shakopee,2006,C,OFF,Medical Facilities,Shakopee Dental,"Dental clinic, interior finish",N,168233.0,0.0,4201 Dean Lakes Blvd,55379,,Suburban Edge,POINT (463129.5703999996 4958648.696)
7397,053,43000,02395345,05302395345,Minneapolis,2007,P,SCH,Schools,Minnehaha Academy,School addn + remodel,A,7248769.0,54241.0,4200 West River Pkwy,,,Urban Center,POINT (483787.3382000001 4974775.8433)
8451,163,04132,00663529,16300663529,Baytown Township,2008,P,SCH,Schools,St. Croix Prep. Academy,School,N,13500000.0,90000.0,4260 Stagecoach Tr N,55082,1002920320004,Diversified Rural,POINT (515947.3035000004 4984362.636299999)
13508,163,71428,02397369,16302397369,Woodbury,2013,C,COS,Eating and Drinking Establishments,McDonalds,Restaurant,N,1162000.0,0.0,433 Commerce Dr,,,Suburban Edge,POINT (507308.0471000001 4976405.874399999)
13271,053,43000,02395345,05302395345,Minneapolis,2013,P,TRS,Grocery,Target Field Station,Parking structure/retail/transit stop,N,30476916.0,0.0,435 5th St N,,,Urban Center,POINT (478024.9285000004 4981169.959899999)
6644,123,58000,02396511,12302396511,St. Paul,2006,P,HNH,Medical Facilities,St. Joseph's Hospital,Hospital; new patient tower,N,51000000.0,187300.0,45 10th St W,55102,,Urban Center,POINT (492060.7304999996 4977289.127800001)
10355,163,71428,02397369,16302397369,Woodbury,2010,C,RET,Grocery,SuperTarget,IIB,N,10500000.0,176845.0,449 Commerce Drive,55125,,Suburban Edge,POINT (507232.88430000003 4976270.3199000005)
3350,053,07966,02393429,05302393429,Brooklyn Park,2003,P,REL,Religious,Northbrook SDA Church,Church,N,1389000.0,19401.0,4707 Edinbrook Terrace,55443,1611921440011,Suburban,POINT (473052.0536000002 4995265.843699999)
4413,053,18188,02394621,05302394621,Edina,2004,P,SCH,Schools,Southview Middle School,School,A,600000.0,0.0,4725 Southview Ln,55424,1902824230001,Urban,POINT (472705.8817999996 4971860.302200001)
8403,123,58000,02396511,12302396511,St. Paul,2008,C,RET,Grocery,Trader Joe's,Grocery store,N,2900000.0,14420.0,484 Lexington Pkwy S,,112823230076,Urban Center,POINT (488443.25409999955 4974814.1373)
10034,019,10918,02393799,01902393799,Chanhassen,2010,P,TRS,Transit,Southwest Transit,parking garage & bus terminal,N,7000000.0,141452.0,500 Market Street,55317,,Emerging Suburban Edge,POINT (457839.72780000046 4967640.0688000005)
14299,053,43000,02395345,05302395345,Minneapolis,2014,P,REL,Religious,Mount Olivet Church,Church,A,2676355.0,0.0,5025 Knox Ave,,,Urban Center,POINT (476137.48429999966 4973194.5298999995)
10145,053,18188,02394621,05302394621,Edina,2010,C,COS,Eating and Drinking Establishments,BARRIO RESTAURANT,RESTAURANT,N,830541.0,0.0,5036 FRANCE AVE S,,,Urban,POINT (473995.52919999976 4973157.8236)
6389,053,24308,02394924,05302394924,Golden Valley,2006,C,COS,Eating and Drinking Establishments,G.V. Shopping Center,Restaurants & retail,A,892712.0,9390.0,505 Winnetka Av N,55427,3111821410003,Urban,POINT (469978.21949999966 4981273.508199999)
13256,053,43000,02395345,05302395345,Minneapolis,2013,P,SCH,Schools,Blake school,Greenhouse,A,119400.0,400.0,511 Kenwood Pkwy,,,Urban Center,POINT (476893.9874 4979610.329299999)
12374,123,58000,02396511,12302396511,St. Paul,2012,P,TRS,Transit,LRT platform,,N,955392.0,0.0,519 Cedar St,,,Urban Center,POINT (492311.0851999996 4977455.9673)
12401,019,67432,02397159,01902397159,Waconia,2012,C,COS,Eating and Drinking Establishments,Grouind Round Bar & Grill,Full service restaurant / sports bar,N,900000.0,4800.0,520 Cherry Drive,55387,751190020,Emerging Suburban Edge,POINT (437019.91280000005 4965548.497300001)
8131,037,17288,02394586,03702394586,Eagan,2008,P,REL,Religious,Woodcrest Church,Church addn w kitchel remodel,A,1390000.0,8000.0,525 Cliff Rd,,108457501001,Suburban,POINT (491560.74179999996 4959825.602700001)
13295,053,51730,02396242,05302396242,Plymouth,2013,C,COS,Arts Entertainment and Recreation,Kirkwood Association Community Pool,Pool,A,200230.0,1587.0,5305 Comstock Lane No.,55446,811822120015,Suburban Edge,POINT (461354.98319999967 4988623.2609)
6076,003,22814,02394826,00302394826,Fridley,2006,P,HNH,Medical Facilities,Unity Hospital,"Hospital, canopy/entrance",N,500000.0,1000.0,550 Osborne Rd,55432,,Urban,POINT (479778.53390000015 4994813.0908)
7328,053,24308,02394924,05302394924,Golden Valley,2007,C,COS,Eating and Drinking Establishments,Doolitles Woodfire Grill,Restaurant,A,750000.0,700.0,550 Winnetka Av N,,3211821320054,Urban,POINT (470060.31259999983 4981376.974300001)
12046,053,07948,02393428,05302393428,Brooklyn Center,2012,C,COS,Eating and Drinking Establishments,Taco Bell,Taco Bell,N,669404.0,2292.0,5532 Brooklyn Blvd,55429,311821410014,Urban,POINT (474533.0787000004 4989251.740700001)
13367,123,59998,02395876,12302395876,Shoreview,2013,C,COS,Arts Entertainment and Recreation,Community Building Addition Lakeshore Oaks,Community Building Addition Lakeshore Oaks,A,305000.0,0.0,577 Harriet,,,Suburban,POINT (490251.6062000003 4988241.2411)
14319,053,51730,02396242,05302396242,Plymouth,2014,C,COS,Arts Entertainment and Recreation,Trillium Woods,Swimming Pool And Spa,A,199550.0,0.0,5855 Cheshire Pkwy,,,Suburban Edge,POINT (463467.8898 4989651.623199999)
7155,037,01900,02393967,03702393967,Apple Valley,2007,P,REL,Religious,Community of Christ Church,Church,A,850000.0,4870.0,5990 134th St Ct,,,Suburban,POINT (485267.90699999966 4955253.437100001)
4506,053,43000,02395345,05302395345,Minneapolis,2004,C,COS,Arts Entertainment and Recreation,The Shout! House,Nightclub/restaurant finish,A,870539.0,0.0,600 Hennepin Ave,55403,,Urban Center,POINT (478329.6283999998 4980632.163899999)
9298,123,58000,02396511,12302396511,St. Paul,2009,P,HNH,Medical Facilities,Regions Hospital,Hospital,A,6100000.0,0.0,600 Jackson St 55101,55101,312922130019,Urban Center,POINT (492437.8103 4977974.0943)
4383,053,07966,02393429,05302393429,Brooklyn Park,2004,P,SCH,Schools,Champlin Park H.S.,High school classroom addns,A,275000.0,3920.0,6025 109th Ave N,55316,0411921210002,Suburban,POINT (472111.64719999954 4999681.7073)
6853,163,71428,02397369,16302397369,Woodbury,2006,C,OFF,Medical Facilities,Cornerstone Medical Specialty,Medical clinic,N,6700000.0,56975.0,6025 Lake Rd,55125,,Suburban Edge,POINT (501336.23280000035 4973813.405099999)
6253,037,31076,02395429,03702395429,Inver Grove Heights,2006,P,REL,Religious,River Heights Vineyard Church,"Church, classroom addn",A,500000.0,3600.0,6070 Cahill Av,55076,200030001026,Suburban Edge,POINT (496522.35250000004 4967447.7455)
11290,123,58000,02396511,12302396511,St. Paul,2011,P,TRS,Transit,Met Council,LRT Platform,N,955392.0,4320.0,615 ROBERT ST N,,,Urban Center,POINT (492319.06909999996 4977846.1998)
12139,053,24308,02394924,05302394924,Golden Valley,2012,P,SCH,Schools,PERPICH ART CENTER,Maintenance Building,N,412000.0,5057.0,6153 Olson Memorial Hwy,55422,,Urban,POINT (471612.9921000004 4981130.301999999)
6333,053,06616,02394198,05302394198,Bloomington,2006,C,COS,Arts Entertainment and Recreation,MN Valley Country Club,Golf course restrooms,N,130000.0,324.0,6300 Auto Club Rd,55438,0511521440071,Urban,POINT (471265.3147999998 4960024.725500001)
8064,019,10918,02393799,01902393799,Chanhassen,2008,P,TRS,Transit,SW Metro Transit Station,Transit station,N,1519000.0,5000.0,650 Southwest Village Dr,55317,257680010,Emerging Suburban Edge,POINT (457518.5379999997 4965614.7641)
7469,053,57220,02396500,05302396500,St. Louis Park,2007,P,HNH,Medical Facilities,Methodist Hospital,Temp parking,A,400000.0,2700.0,6500 Excelsior Blvd,,2011721140026,Urban Center,POINT (471340.2670999998 4975166.4297)
12176,019,35108,00664705,01900664705,Laketown Township,2012,P,SCH,Schools,Strohm Hall,Crown College dorm,A,823000.0,0.0,"6540 East Crown Ct, St. Bonifacius",55375,70060700,Diversified Rural,POINT (441496.1715000002 4970571.631999999)
14347,123,58000,02396511,12302396511,St. Paul,2014,P,SCH,Schools,Metro State University,Science Ed Center,N,23262737.0,0.0,664 6th St E,,,Urban Center,POINT (494227.6057000002 4978123.6917)
8520,163,71428,02397369,16302397369,Woodbury,2008,C,OFF,Medical Facilities,Minn. Men's Health Center,Medical clinic; outpatient surgery ctr addn.,A,209000.0,2660.0,683 Bielenberg Dr Ste #108,,,Suburban Edge,POINT (503771.0247999998 4976157.680400001)
4418,053,20078,02394717,05302394717,Excelsior,2004,C,COS,Arts Entertainment and Recreation,BayView Event Center,Entertainment center,A,400000.0,0.0,687 Excelsior Blvd,55331,3511723220013,Suburban,POINT (455793.34339999966 4972383.6688)
10250,123,58000,02396511,12302396511,St. Paul,2010,P,SCH,Schools,Metropolitan State University,,A,4157000.0,0.0,700 7TH ST E,,322922130130,Urban Center,POINT (494154.0717000002 4978231.146)
7538,123,58000,02396511,12302396511,St. Paul,2007,P,HNH,Medical Facilities,Regions Hospital,Parking ramp,N,15225000.0,0.0,700 Robert St N,,3.1292224013e+011,Urban Center,POINT (492221.26219999976 4978101.2126)
7162,037,01900,02393967,03702393967,Apple Valley,2007,C,COS,Eating and Drinking Establishments,Panino Brothers,Restaurant,A,110000.0,4100.0,7083 153rd St W,,,Suburban,POINT (483428.6330000004 4952718.859099999)
6479,053,43000,02395345,05302395345,Minneapolis,2006,C,COS,Eating and Drinking Establishments,Marquette Hotel,Hotel; restaurant buildout,A,665133.0,0.0,710 Marquette Av,55402,,Urban Center,POINT (478594.5262000002 4980346.049799999)
10025,003,53026,02396311,00302396311,Ramsey,2010,C,OFF,Medical Facilities,Allina Ramsey Medical Clinic,,N,23341200.0,25685.0,7231 Sunwood Drive NW,,283225410004,Emerging Suburban Edge,POINT (464610.4545999998 5008922.5381000005)
13055,003,53026,02396311,00302396311,Ramsey,2013,P,REL,Religious,Northgate Church,New Church and performing arts center,N,1680835.0,15256.0,7295 Sunwood Drive NW,55303,283225410016,Emerging Suburban Edge,POINT (464511.36569999997 5008922.503900001)
9303,123,58000,02396511,12302396511,St. Paul,2009,P,REL,Religious,Pilgrim Baptist Church,Institutional,A,750000.0,0.0,732 W Central Ave 55104,55104,352923410225,Urban Center,POINT (489661.04619999975 4977724.1302000005)
3808,163,71428,02397369,16302397369,Woodbury,2003,C,COS,Eating and Drinking Establishments,Muir-Doran Construction,Cold Stone Creamery suite 104,A,106000.0,1126.0,7455 Currell Blvd,55125,,Suburban Edge,POINT (503542.4162999997 4974619.6909)
6493,053,43000,02395345,05302395345,Minneapolis,2006,C,COS,Eating and Drinking Establishments,Spoonriver,Restaurant added to hi-rise res bldg,A,428137.0,2700.0,750 2nd St S,55401,,Urban Center,POINT (479760.9183 4980596.1655)
13397,123,58000,02396511,12302396511,St. Paul,2013,P,HNH,Medical Facilities,Rosewood Estates,Nursing home addition,A,1353000.0,0.0,750 Mississippi River Blvd S,55116,,Urban Center,POINT (484380.29860000033 4973922.593800001)
8495,163,47680,02395287,16302395287,Oakdale,2008,C,COS,Arts Entertainment and Recreation,Pinz,Entertainment center/restaurant,N,4200000.0,48000.0,7520 32nd St N,55128,1702921420008,Suburban,POINT (503693.80480000004 4982580.816400001)
11043,003,53026,02396311,00302396311,Ramsey,2011,P,HNH,Medical Facilities,Ramsey Medical Building,,N,4000000.0,0.0,7545 Veterans Dr NW,,,Emerging Suburban Edge,POINT (464051.57710000034 5008780.9497)
14371,019,67432,02397159,01902397159,Waconia,2014,C,COS,Eating and Drinking Establishments,Caribou Coffee,Coffee Shop,N,250000.0,0.0,77 Hwy 5,55387,,Emerging Suburban Edge,POINT (437794.9776999997 4965800.741699999)
11106,037,31076,02395429,03702395429,Inver Grove Heights,2011,C,RET,Grocery,Target,Target,N,5525000.0,135000.0,7841 Amana Tr,,,Suburban Edge,POINT (493099.05759999994 4964740.632099999)
8059,019,10918,02393799,01902393799,Chanhassen,2008,C,COS,Eating and Drinking Establishments,Jimmy Johns,Restaurant; fast food,N,310000.0,1650.0,7851 Market Blvd,55317,254460010,Emerging Suburban Edge,POINT (457537.19710000046 4967686.513499999)
5135,019,10918,02393799,01902393799,Chanhassen,2005,C,RET,Grocery,Cub Foods,Grocery store,A,850000.0,10000.0,7900 Market Blvd,55317,,Emerging Suburban Edge,POINT (457425.88350000046 4967559.6215)
9286,123,58000,02396511,12302396511,St. Paul,2009,C,OFF,Medical Facilities,Healtheast Care System,Medical,N,4400000.0,9071.0,799 Reaney Ave 55106,55106,292922440094,Urban Center,POINT (494730.53720000014 4978967.9244)
6682,139,45736,02395208,13902395208,New Market,2006,C,COS,Eating and Drinking Establishments,Firehouse Pizza,Restaurant,N,800000.0,6250.0,7875 Old Town Rd,55054,,Rural Centers,POINT (471307.7725999998 4935644.0079)
3306,037,61492,02395918,03702395918,South St. Paul,2003,C,OFF,Medical Facilities,Dental South,Dental office,A,175000.0,0.0,800 Marie Av,55075,368430003003,Urban Center,POINT (496560.60730000027 4970827.391799999)
4438,053,30140,02394417,05302394417,Hopkins,2004,P,SCH,Schools,Ind. School-Alice Smith Elementary,School addition and remodel,A,643265.0,1296.0,801 Minnetonka Mills Rd,55343,2411722120012,Urban Center,POINT (467641.20320000034 4975493.008300001)
6861,163,71428,02397369,16302397369,Woodbury,2006,C,OFF,Medical Facilities,Family Achievement Center,Medical/education clinic,A,450000.0,9070.0,8320 City Centre Dr,55125,,Suburban Edge,POINT (504900.35730000027 4974141.5919)
7093,003,61996,02395934,00302395934,Spring Lake Park,2007,P,SCH,Schools,Park Terrace Elementary,School addition,A,6700000.0,3394.0,8301 Terrace Rd,55432,,Suburban,POINT (479763.23450000025 4996097.331499999)
3706,163,13456,02393644,16302393644,Cottage Grove,2003,C,COS,Eating and Drinking Establishments,Subway,Fast food restaurant,N,354000.0,3480.0,8455 East Pt Douglas Rd S,55016,2102721210008,Suburban Edge,POINT (505173.96300000045 4962695.4243)
10123,053,06616,02394198,05302394198,Bloomington,2010,P,REL,Religious,Christ the King Lutheran Church,Interior remodel and entry addition,A,1100000.0,0.0,8600  Fremont Avenue S.,55420,902724120001,Urban,POINT (476529.05040000007 4966004.9322)
4563,053,48580,02396081,05302396081,Orono,2004,P,REL,Religious,St. Edwards Episcopal Church,Church,N,1400000.0,6190.0,865 Ferndale Rd N,,2511823440002,Emerging Suburban Edge,POINT (458741.09190000035 4982304.3203)
7566,139,13726,00663886,13900663886,Credit River Township,2007,C,COS,Arts Entertainment and Recreation,Legends Club,Clubhouse addition,A,110000.0,0.0,8670 Credit River Blvd,55372,,Diversified Rural,POINT (472642.84470000025 4946257.928200001)
7121,019,35108,00664705,01900664705,Laketown Township,2007,P,SCH,Schools,Crown College,Reservoir,N,684000.0,4069.0,8700 College View Dr,55375,070060700,Diversified Rural,POINT (441324.6562000001 4970479.7347)
3602,123,58000,02396511,12302396511,St. Paul,2003,P,SCH,Schools,William Mitchell College of Law,School addition--classroom,A,750000.0,0.0,875 Summit Av,55105,,Urban Center,POINT (489127.95129999984 4976505.4154)
7071,003,22814,02394826,00302394826,Fridley,2007,P,SCH,Schools,Woodcrest Elementary,School,A,6800000.0,69200.0,880 Osborne Rd NE,,113024110001,Urban,POINT (480409.3251 4994854.6993)
5578,053,57220,02396500,05302396500,St. Louis Park,2005,C,RET,Grocery,Target Store,Retail,N,9000000.0,175000.0,8900 Hwy 7,55426,1811721340011,Urban Center,POINT (469013.53780000005 4975910.8597)
11098,037,27530,02394320,03702394320,Hastings,2011,C,COS,Arts Entertainment and Recreation,Kings Cove,Remodel/Addition to existing retail/warehouse metal structure,A,150000.0,0.0,9 Highway 61,55033,,Emerging Suburban Edge,POINT (511646.7692 4955642.429500001)
8488,163,39428,02395818,16302395818,Mahtomedi,2008,P,REL,Religious,St. Andrews Church,Church; columbarium,N,252550.0,3854.0,900 Stillwater Rd,55115,,Suburban,POINT (504112.9469999997 4989404.9395)
11022,003,13114,02393628,00302393628,Coon Rapids,2011,P,HNH,Medical Facilities,Park River Estates,Nursing home,A,1830000.0,10054.0,9899 Avocet St,,263124240005,Suburban,POINT (476321.3981999997 4999589.993799999)
5373,053,06616,02394198,05302394198,Bloomington,2005,C,OFF,Medical Facilities,Bloomington Health Care,Clinic addition + remodel,A,175000.0,0.0,9200 Nicollet Av S,55420,,Urban,POINT (477924.93730000034 4964839.5463)
6327,053,06616,02394198,05302394198,Bloomington,2006,C,COS,Arts Entertainment and Recreation,Concord Green,Community building,N,309160.0,4000.0,9201 Nicollet Av S,55420,1002724430001,Urban,POINT (478073.84449999966 4964771.273399999)
6841,163,71428,02397369,16302397369,Woodbury,2006,C,COS,Eating and Drinking Establishments,Boston's Pizza,Restaurant,N,1333000.0,6300.0,9240 Hudson Road,55125,,Suburban Edge,POINT (506385.1810999997 4977127.0208)
